"studentnummer","sexe","etniciteit","huiswerk","schooltype","wiskundetoets","voldoende"
31,"vrouw","blank",0,"publiek",48.1800003051758,"wiskundetoets niet gehaald"
69,"man","blank",0,"publiek",33.8899993896484,"wiskundetoets niet gehaald"
70,"vrouw","blank",0,"publiek",61.8699989318848,"wiskundetoets WEL gehaald"
74,"man","blank",0,"publiek",43.2400016784668,"wiskundetoets niet gehaald"
78,"vrouw","blank",0,"publiek",38.5299987792969,"wiskundetoets niet gehaald"
90,"man","zwart",0,"publiek",36.0999984741211,"wiskundetoets niet gehaald"
98,"vrouw","Zuid-Amerikaans",0,"publiek",43.2400016784668,"wiskundetoets niet gehaald"
33,"man","Zuid-Amerikaans",0,"publiek",32.560001373291,"wiskundetoets niet gehaald"
18,"vrouw","Zuid-Amerikaans",0,"publiek",36.7599983215332,"wiskundetoets niet gehaald"
28,"vrouw","zwart",0,"publiek",38.5299987792969,"wiskundetoets niet gehaald"
70,"vrouw","zwart",0,"publiek",35.5800018310547,"wiskundetoets niet gehaald"
61,"man","blank",0,"publiek",50.1599998474121,"wiskundetoets niet gehaald"
88,"vrouw","Zuid-Amerikaans",0,"publiek",36.8400001525879,"wiskundetoets niet gehaald"
90,"man","Zuid-Amerikaans",0,"publiek",39.6300010681152,"wiskundetoets niet gehaald"
41,"vrouw","blank",0,"publiek",37.6500015258789,"wiskundetoets niet gehaald"
50,"man","blank",0,"publiek",42.060001373291,"wiskundetoets niet gehaald"
51,"vrouw","blank",0,"publiek",36.1699981689453,"wiskundetoets niet gehaald"
80,"man","Zuid-Amerikaans",0,"publiek",52.5900001525879,"wiskundetoets niet gehaald"
88,"vrouw","blank",0,"publiek",38.1599998474121,"wiskundetoets niet gehaald"
3,"man","Zuid-Amerikaans",0,"publiek",35.2200012207031,"wiskundetoets niet gehaald"
44,"man","Zuid-Amerikaans",0,"publiek",36.7599983215332,"wiskundetoets niet gehaald"
93,"vrouw","zwart",0,"publiek",37.3499984741211,"wiskundetoets niet gehaald"
1,"vrouw","blank",0,"publiek",38.5299987792969,"wiskundetoets niet gehaald"
94,"vrouw","blank",0,"publiek",45.5200004577637,"wiskundetoets niet gehaald"
39,"vrouw","blank",0,"publiek",39.7099990844727,"wiskundetoets niet gehaald"
61,"vrouw","blank",0,"publiek",45.4500007629395,"wiskundetoets niet gehaald"
46,"man","blank",0,"publiek",50.1599998474121,"wiskundetoets niet gehaald"
19,"man","blank",0,"publiek",37.8699989318848,"wiskundetoets niet gehaald"
30,"man","blank",0,"publiek",40.7400016784668,"wiskundetoets niet gehaald"
32,"vrouw","blank",0,"publiek",50.1599998474121,"wiskundetoets niet gehaald"
69,"man","blank",0,"publiek",46.7799987792969,"wiskundetoets niet gehaald"
80,"man","blank",0,"publiek",35.0699996948242,"wiskundetoets niet gehaald"
44,"man","blank",0,"publiek",58.6300010681152,"wiskundetoets WEL gehaald"
64,"man","blank",0,"publiek",49.4300003051758,"wiskundetoets niet gehaald"
24,"man","blank",0,"publiek",68.870002746582,"wiskundetoets WEL gehaald"
37,"vrouw","zwart",0,"publiek",40.5200004577637,"wiskundetoets niet gehaald"
79,"man","blank",0,"publiek",43.3899993896484,"wiskundetoets niet gehaald"
92,"man","blank",0,"publiek",38.5299987792969,"wiskundetoets niet gehaald"
41,"man","blank",0,"publiek",30.2800006866455,"wiskundetoets niet gehaald"
16,"man","blank",0,"publiek",67.9800033569336,"wiskundetoets WEL gehaald"
18,"man","blank",0,"publiek",64.1500015258789,"wiskundetoets WEL gehaald"
67,"vrouw","blank",0,"publiek",37.8699989318848,"wiskundetoets niet gehaald"
96,"man","blank",0,"publiek",46.6300010681152,"wiskundetoets niet gehaald"
9,"man","blank",0,"publiek",53.9900016784668,"wiskundetoets niet gehaald"
28,"man","Zuid-Amerikaans",0,"publiek",54.7999992370605,"wiskundetoets niet gehaald"
54,"vrouw","zwart",0,"publiek",53.8400001525879,"wiskundetoets niet gehaald"
42,"man","blank",0,"publiek",63.0499992370605,"wiskundetoets WEL gehaald"
29,"vrouw","blank",0,"publiek",51.2700004577637,"wiskundetoets niet gehaald"
33,"vrouw","blank",0,"publiek",64.1500015258789,"wiskundetoets WEL gehaald"
70,"man","blank",0,"publiek",41.9199981689453,"wiskundetoets niet gehaald"
75,"man","Zuid-Amerikaans",0,"publiek",30.6499996185303,"wiskundetoets niet gehaald"
15,"man","blank",0,"publiek",30.3600006103516,"wiskundetoets niet gehaald"
22,"vrouw","blank",0,"publiek",39.7099990844727,"wiskundetoets niet gehaald"
41,"vrouw","zwart",0,"publiek",45.6699981689453,"wiskundetoets niet gehaald"
51,"vrouw","zwart",0,"publiek",45.5999984741211,"wiskundetoets niet gehaald"
59,"vrouw","zwart",0,"publiek",38.4599990844727,"wiskundetoets niet gehaald"
42,"vrouw","blank",0,"prive andere religie",49.1300010681152,"wiskundetoets niet gehaald"
61,"man","blank",0,"prive andere religie",65.3300018310547,"wiskundetoets WEL gehaald"
85,"man","blank",0,"prive andere religie",58.4099998474121,"wiskundetoets WEL gehaald"
95,"man","blank",0,"prive andere religie",57.1599998474121,"wiskundetoets WEL gehaald"
26,"vrouw","blank",0,"prive openbaar (geen religie)",59.6599998474121,"wiskundetoets WEL gehaald"
3,"man","blank",0,"prive andere religie",65.4800033569336,"wiskundetoets WEL gehaald"
34,"vrouw","blank",0,"prive andere religie",34.1100006103516,"wiskundetoets niet gehaald"
15,"man","blank",0,"prive andere religie",59.5099983215332,"wiskundetoets WEL gehaald"
70,"man","blank",0,"prive andere religie",65.4100036621094,"wiskundetoets WEL gehaald"
90,"man","blank",0,"prive andere religie",66.5800018310547,"wiskundetoets WEL gehaald"
99,"man","blank",0,"prive andere religie",65.4100036621094,"wiskundetoets WEL gehaald"
8,"vrouw","blank",0,"prive andere religie",54.9500007629395,"wiskundetoets niet gehaald"
33,"vrouw","blank",0,"prive andere religie",64.2300033569336,"wiskundetoets WEL gehaald"
24,"vrouw","Indiaan/Alaska",0,"prive andere religie",58.2599983215332,"wiskundetoets WEL gehaald"
43,"man","blank",0,"prive andere religie",41.9900016784668,"wiskundetoets niet gehaald"
15,"vrouw","blank",0,"prive andere religie",51.4900016784668,"wiskundetoets niet gehaald"
44,"vrouw","zwart",0,"prive andere religie",39.9300003051758,"wiskundetoets niet gehaald"
49,"man","blank",0,"prive andere religie",54.0699996948242,"wiskundetoets niet gehaald"
55,"man","blank",0,"prive andere religie",66.5100021362305,"wiskundetoets WEL gehaald"
77,"vrouw","blank",0,"prive andere religie",45.6699981689453,"wiskundetoets niet gehaald"
38,"vrouw","blank",0,"prive andere religie",52.5900001525879,"wiskundetoets niet gehaald"
41,"vrouw","blank",0,"prive andere religie",57.2299995422363,"wiskundetoets WEL gehaald"
73,"man","blank",0,"publiek",59.6599998474121,"wiskundetoets WEL gehaald"
85,"man","blank",0,"publiek",49.2799987792969,"wiskundetoets niet gehaald"
1,"man","blank",0,"publiek",58.560001373291,"wiskundetoets WEL gehaald"
23,"vrouw","blank",0,"publiek",50.6100006103516,"wiskundetoets niet gehaald"
40,"man","blank",0,"publiek",51.7099990844727,"wiskundetoets niet gehaald"
59,"vrouw","Aziatisch",0,"publiek",65.4800033569336,"wiskundetoets WEL gehaald"
81,"man","blank",0,"publiek",58.6300010681152,"wiskundetoets WEL gehaald"
12,"man","blank",0,"publiek",41.0299987792969,"wiskundetoets niet gehaald"
20,"vrouw","blank",0,"publiek",43.0900001525879,"wiskundetoets niet gehaald"
57,"man","blank",0,"publiek",36.7599983215332,"wiskundetoets niet gehaald"
59,"vrouw","blank",0,"publiek",40.7400016784668,"wiskundetoets niet gehaald"
77,"vrouw","blank",0,"publiek",56.2000007629395,"wiskundetoets WEL gehaald"
10,"vrouw","Zuid-Amerikaans",0,"publiek",44.2700004577637,"wiskundetoets niet gehaald"
47,"man","blank",0,"publiek",40.7400016784668,"wiskundetoets niet gehaald"
96,"vrouw","blank",0,"publiek",51.3400001525879,"wiskundetoets niet gehaald"
17,"man","blank",0,"publiek",52.810001373291,"wiskundetoets niet gehaald"
34,"vrouw","blank",0,"publiek",65.4100036621094,"wiskundetoets WEL gehaald"
58,"man","blank",0,"publiek",40.8899993896484,"wiskundetoets niet gehaald"
66,"man","Zuid-Amerikaans",0,"publiek",51.3400001525879,"wiskundetoets niet gehaald"
28,"man","blank",0,"publiek",39.7099990844727,"wiskundetoets niet gehaald"
60,"man","blank",0,"publiek",59.439998626709,"wiskundetoets WEL gehaald"
45,"vrouw","zwart",0,"publiek",34.1100006103516,"wiskundetoets niet gehaald"
19,"man","blank",0,"publiek",49.060001373291,"wiskundetoets niet gehaald"
58,"man","blank",0,"publiek",54.9500007629395,"wiskundetoets niet gehaald"
85,"man","blank",0,"publiek",38.3800010681152,"wiskundetoets niet gehaald"
87,"man","blank",0,"publiek",56.1300010681152,"wiskundetoets WEL gehaald"
89,"man","blank",0,"publiek",53.7000007629395,"wiskundetoets niet gehaald"
98,"man","blank",0,"publiek",59.5099983215332,"wiskundetoets WEL gehaald"
7,"man","blank",0,"publiek",44.3499984741211,"wiskundetoets niet gehaald"
99,"man","zwart",0,"publiek",38.75,"wiskundetoets niet gehaald"
17,"man","Indiaan/Alaska",0,"publiek",45.4500007629395,"wiskundetoets niet gehaald"
26,"man","blank",0,"publiek",60.3300018310547,"wiskundetoets WEL gehaald"
33,"man","blank",0,"publiek",64.5999984741211,"wiskundetoets WEL gehaald"
98,"man","blank",0,"publiek",53.7700004577637,"wiskundetoets niet gehaald"
7,"man","blank",0,"publiek",54.5099983215332,"wiskundetoets niet gehaald"
38,"vrouw","blank",0,"publiek",49.7200012207031,"wiskundetoets niet gehaald"
93,"man","blank",0,"publiek",64.3000030517578,"wiskundetoets WEL gehaald"
46,"man","blank",0,"publiek",49.2799987792969,"wiskundetoets niet gehaald"
61,"vrouw","blank",0,"publiek",54.0699996948242,"wiskundetoets niet gehaald"
55,"man","blank",0,"publiek",42.2799987792969,"wiskundetoets niet gehaald"
61,"man","blank",0,"publiek",48.6199989318848,"wiskundetoets niet gehaald"
65,"man","blank",0,"publiek",39.7099990844727,"wiskundetoets niet gehaald"
70,"man","blank",0,"publiek",48.1800003051758,"wiskundetoets niet gehaald"
0,"man","blank",0,"publiek",42.060001373291,"wiskundetoets niet gehaald"
74,"vrouw","blank",0,"publiek",59.6599998474121,"wiskundetoets WEL gehaald"
31,"man","zwart",0,"publiek",43.3899993896484,"wiskundetoets niet gehaald"
88,"man","zwart",0,"publiek",40.7400016784668,"wiskundetoets niet gehaald"
98,"vrouw","zwart",0,"publiek",38.5299987792969,"wiskundetoets niet gehaald"
18,"vrouw","blank",0,"publiek",39.560001373291,"wiskundetoets niet gehaald"
26,"man","blank",0,"publiek",43.0900001525879,"wiskundetoets niet gehaald"
19,"man","Aziatisch",0,"publiek",54.8800010681152,"wiskundetoets niet gehaald"
33,"vrouw","Zuid-Amerikaans",0,"publiek",47.8800010681152,"wiskundetoets niet gehaald"
96,"vrouw","blank",0,"publiek",67.7600021362305,"wiskundetoets WEL gehaald"
8,"man","blank",0,"publiek",41.9900016784668,"wiskundetoets niet gehaald"
38,"man","zwart",0,"publiek",37.4199981689453,"wiskundetoets niet gehaald"
78,"vrouw","blank",0,"publiek",48.7599983215332,"wiskundetoets niet gehaald"
36,"man","blank",0,"publiek",61.939998626709,"wiskundetoets WEL gehaald"
37,"man","blank",0,"publiek",41.9199981689453,"wiskundetoets niet gehaald"
55,"man","blank",0,"publiek",43.0900001525879,"wiskundetoets niet gehaald"
59,"man","blank",0,"publiek",36.1699981689453,"wiskundetoets niet gehaald"
90,"man","blank",0,"publiek",43.2400016784668,"wiskundetoets niet gehaald"
98,"vrouw","zwart",0,"publiek",37.2799987792969,"wiskundetoets niet gehaald"
10,"vrouw","blank",0,"publiek",41.8400001525879,"wiskundetoets niet gehaald"
17,"man","blank",0,"publiek",34.9199981689453,"wiskundetoets niet gehaald"
5,"vrouw","Zuid-Amerikaans",0,"publiek",44.4199981689453,"wiskundetoets niet gehaald"
81,"man","blank",0,"publiek",38.4599990844727,"wiskundetoets niet gehaald"
16,"man","Zuid-Amerikaans",0,"publiek",37.4199981689453,"wiskundetoets niet gehaald"
63,"man","Zuid-Amerikaans",0,"publiek",37.5699996948242,"wiskundetoets niet gehaald"
51,"man","blank",0,"publiek",52.0800018310547,"wiskundetoets niet gehaald"
72,"man","blank",0,"publiek",47.8800010681152,"wiskundetoets niet gehaald"
99,"man","blank",0,"publiek",43.1699981689453,"wiskundetoets niet gehaald"
15,"man","blank",0,"publiek",48.9799995422363,"wiskundetoets niet gehaald"
57,"vrouw","zwart",0,"publiek",34.4799995422363,"wiskundetoets niet gehaald"
23,"man","Zuid-Amerikaans",0,"publiek",36.0999984741211,"wiskundetoets niet gehaald"
33,"vrouw","Zuid-Amerikaans",0,"publiek",34.3300018310547,"wiskundetoets niet gehaald"
58,"vrouw","zwart",0,"publiek",38.9000015258789,"wiskundetoets niet gehaald"
0,"vrouw","zwart",0,"publiek",41.1100006103516,"wiskundetoets niet gehaald"
2,"man","zwart",0,"publiek",48.0999984741211,"wiskundetoets niet gehaald"
50,"vrouw","blank",0,"publiek",44.4199981689453,"wiskundetoets niet gehaald"
76,"man","Aziatisch",0,"publiek",60.689998626709,"wiskundetoets WEL gehaald"
90,"man","blank",0,"publiek",43.6800003051758,"wiskundetoets niet gehaald"
70,"vrouw","blank",0,"publiek",61.8699989318848,"wiskundetoets WEL gehaald"
4,"man","zwart",0,"publiek",38.8199996948242,"wiskundetoets niet gehaald"
79,"man","zwart",0,"publiek",38.5299987792969,"wiskundetoets niet gehaald"
90,"vrouw","zwart",0,"publiek",38.6800003051758,"wiskundetoets niet gehaald"
29,"vrouw","blank",0,"publiek",47.2900009155273,"wiskundetoets niet gehaald"
61,"vrouw","blank",0,"publiek",45.5200004577637,"wiskundetoets niet gehaald"
29,"man","blank",0,"publiek",60.8400001525879,"wiskundetoets WEL gehaald"
55,"vrouw","blank",0,"publiek",44.2700004577637,"wiskundetoets niet gehaald"
57,"vrouw","blank",0,"publiek",57.2299995422363,"wiskundetoets WEL gehaald"
24,"man","blank",0,"publiek",45.4500007629395,"wiskundetoets niet gehaald"
60,"man","blank",0,"publiek",37.5699996948242,"wiskundetoets niet gehaald"
70,"vrouw","blank",0,"publiek",43.3199996948242,"wiskundetoets niet gehaald"
32,"man","zwart",0,"publiek",33.8199996948242,"wiskundetoets niet gehaald"
78,"man","zwart",0,"publiek",44.4199981689453,"wiskundetoets niet gehaald"
15,"vrouw","blank",0,"publiek",38.5999984741211,"wiskundetoets niet gehaald"
69,"man","blank",0,"publiek",59.6599998474121,"wiskundetoets WEL gehaald"
11,"vrouw","blank",0,"publiek",67.6900024414062,"wiskundetoets WEL gehaald"
28,"man","blank",0,"publiek",66.5800018310547,"wiskundetoets WEL gehaald"
47,"man","Aziatisch",0,"publiek",64.1500015258789,"wiskundetoets WEL gehaald"
79,"vrouw","blank",0,"publiek",53.9900016784668,"wiskundetoets niet gehaald"
3,"man","zwart",0,"publiek",39.9300003051758,"wiskundetoets niet gehaald"
22,"man","blank",0,"publiek",57.2299995422363,"wiskundetoets WEL gehaald"
80,"vrouw","blank",0,"publiek",40,"wiskundetoets niet gehaald"
96,"vrouw","blank",0,"publiek",46.6300010681152,"wiskundetoets niet gehaald"
26,"man","blank",0,"publiek",34.9900016784668,"wiskundetoets niet gehaald"
41,"vrouw","blank",0,"publiek",59.6599998474121,"wiskundetoets WEL gehaald"
73,"man","blank",0,"publiek",38.5299987792969,"wiskundetoets niet gehaald"
40,"man","zwart",0,"publiek",41.5499992370605,"wiskundetoets niet gehaald"
45,"vrouw","Zuid-Amerikaans",0,"publiek",41.9900016784668,"wiskundetoets niet gehaald"
66,"man","blank",0,"publiek",36.0999984741211,"wiskundetoets niet gehaald"
73,"vrouw","blank",0,"publiek",41.9900016784668,"wiskundetoets niet gehaald"
22,"vrouw","blank",0,"publiek",63.1199989318848,"wiskundetoets WEL gehaald"
67,"man","blank",0,"publiek",61.2799987792969,"wiskundetoets WEL gehaald"
75,"man","blank",0,"publiek",57.4500007629395,"wiskundetoets WEL gehaald"
45,"vrouw","Zuid-Amerikaans",0,"publiek",42.060001373291,"wiskundetoets niet gehaald"
6,"man","blank",0,"publiek",45.3800010681152,"wiskundetoets niet gehaald"
73,"vrouw","blank",0,"publiek",38.9000015258789,"wiskundetoets niet gehaald"
85,"vrouw","blank",0,"publiek",31.75,"wiskundetoets niet gehaald"
0,"vrouw","Zuid-Amerikaans",0,"publiek",46.2599983215332,"wiskundetoets niet gehaald"
1,"vrouw","Zuid-Amerikaans",0,"publiek",40.5900001525879,"wiskundetoets niet gehaald"
21,"vrouw","blank",0,"publiek",50.4599990844727,"wiskundetoets niet gehaald"
52,"vrouw","blank",0,"publiek",56.2700004577637,"wiskundetoets WEL gehaald"
73,"man","Zuid-Amerikaans",0,"publiek",57.310001373291,"wiskundetoets WEL gehaald"
13,"man","blank",0,"publiek",44.4199981689453,"wiskundetoets niet gehaald"
36,"man","blank",0,"publiek",35.5800018310547,"wiskundetoets niet gehaald"
59,"man","blank",0,"publiek",45.4500007629395,"wiskundetoets niet gehaald"
72,"man","blank",0,"publiek",41.7000007629395,"wiskundetoets niet gehaald"
36,"vrouw","zwart",0,"publiek",38.5299987792969,"wiskundetoets niet gehaald"
94,"man","zwart",0,"publiek",38.5299987792969,"wiskundetoets niet gehaald"
58,"vrouw","zwart",0,"publiek",40.2200012207031,"wiskundetoets niet gehaald"
8,"man","blank",0,"publiek",48.0999984741211,"wiskundetoets niet gehaald"
13,"man","blank",0,"publiek",52.8899993896484,"wiskundetoets niet gehaald"
22,"man","blank",0,"publiek",35.0699996948242,"wiskundetoets niet gehaald"
7,"man","blank",0,"publiek",33.8199996948242,"wiskundetoets niet gehaald"
9,"vrouw","Aziatisch",0,"publiek",53.7000007629395,"wiskundetoets niet gehaald"
81,"man","blank",0,"publiek",31.5300006866455,"wiskundetoets niet gehaald"
88,"vrouw","blank",0,"publiek",64.3000030517578,"wiskundetoets WEL gehaald"
6,"vrouw","blank",0,"publiek",44.6399993896484,"wiskundetoets niet gehaald"
10,"man","blank",0,"publiek",55.1699981689453,"wiskundetoets WEL gehaald"
17,"vrouw","Aziatisch",0,"publiek",60.7700004577637,"wiskundetoets WEL gehaald"
54,"man","blank",0,"publiek",36.0999984741211,"wiskundetoets niet gehaald"
74,"vrouw","blank",0,"publiek",45.5200004577637,"wiskundetoets niet gehaald"
12,"vrouw","Indiaan/Alaska",0,"publiek",51.2700004577637,"wiskundetoets niet gehaald"
45,"man","blank",0,"publiek",49.5,"wiskundetoets niet gehaald"
56,"man","blank",0,"publiek",46.0400009155273,"wiskundetoets niet gehaald"
30,"man","blank",0,"publiek",51.2700004577637,"wiskundetoets niet gehaald"
42,"vrouw","blank",0,"publiek",50.2400016784668,"wiskundetoets niet gehaald"
2,"vrouw","blank",0,"publiek",34.7000007629395,"wiskundetoets niet gehaald"
30,"man","blank",0,"publiek",32.560001373291,"wiskundetoets niet gehaald"
96,"vrouw","blank",0,"publiek",39.7799987792969,"wiskundetoets niet gehaald"
35,"man","blank",0,"publiek",48.9799995422363,"wiskundetoets niet gehaald"
39,"vrouw","blank",0,"publiek",41.9199981689453,"wiskundetoets niet gehaald"
96,"man","blank",0,"publiek",33.9599990844727,"wiskundetoets niet gehaald"
67,"man","blank",0,"publiek",59.5900001525879,"wiskundetoets WEL gehaald"
76,"man","blank",0,"publiek",40.810001373291,"wiskundetoets niet gehaald"
87,"man","blank",0,"publiek",62.9799995422363,"wiskundetoets WEL gehaald"
42,"man","zwart",0,"publiek",34.0400009155273,"wiskundetoets niet gehaald"
31,"man","Zuid-Amerikaans",0,"publiek",52.7400016784668,"wiskundetoets niet gehaald"
52,"man","blank",0,"publiek",36.0299987792969,"wiskundetoets niet gehaald"
24,"vrouw","blank",0,"publiek",51.3400001525879,"wiskundetoets niet gehaald"
64,"man","Indiaan/Alaska",0,"publiek",39.560001373291,"wiskundetoets niet gehaald"
71,"man","blank",0,"publiek",44.7099990844727,"wiskundetoets niet gehaald"
65,"vrouw","blank",0,"publiek",40.9599990844727,"wiskundetoets niet gehaald"
0,"vrouw","blank",0,"publiek",43.1699981689453,"wiskundetoets niet gehaald"
71,"vrouw","zwart",0,"publiek",54.8800010681152,"wiskundetoets niet gehaald"
